               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  79,            0.070754,            0.015489,           0.0089421,             0.67177,           0.0062586,           0.0017975,          0.00043844,             0.13425,           0.0070002,            0.020456,             0.00298,             0.00298,             0.00298
                  80,            0.070385,            0.015568,           0.0089509,             0.67245,           0.0059335,           0.0017617,           0.0004114,             0.13462,           0.0069792,            0.021272,             0.00289,             0.00289,             0.00289
                  81,            0.069955,            0.015359,           0.0089256,              0.5605,           0.0070714,           0.0017069,          0.00040303,             0.13413,           0.0070813,            0.020403,              0.0028,              0.0028,              0.0028
                  82,            0.069811,            0.015495,           0.0088225,             0.56091,           0.0079655,           0.0016384,            0.000409,             0.13412,           0.0070852,             0.02027,             0.00271,             0.00271,             0.00271
                  83,            0.069489,            0.015404,           0.0088693,             0.56046,           0.0074779,           0.0017349,           0.0004337,             0.13409,           0.0071048,            0.020383,             0.00262,             0.00262,             0.00262
                  84,            0.069496,            0.015423,           0.0088649,             0.56028,           0.0063149,           0.0016978,          0.00038813,             0.13462,            0.007063,            0.020509,             0.00253,             0.00253,             0.00253
                  85,            0.068885,             0.01529,           0.0087287,             0.56022,           0.0065025,           0.0017659,          0.00042555,             0.13437,           0.0071009,            0.020086,             0.00244,             0.00244,             0.00244
                  86,            0.067868,            0.015283,           0.0087373,             0.56045,            0.007234,            0.001707,           0.0004191,             0.13444,           0.0071349,            0.020164,             0.00235,             0.00235,             0.00235
                  87,            0.068296,            0.015326,           0.0087666,              0.5608,            0.007234,           0.0018407,          0.00042286,             0.13438,           0.0071454,            0.020114,             0.00226,             0.00226,             0.00226
                  88,            0.067764,            0.015195,            0.008637,             0.56086,           0.0082094,           0.0016728,          0.00039152,              0.1343,           0.0071676,             0.01998,             0.00217,             0.00217,             0.00217
                  89,            0.067502,             0.01511,           0.0086847,             0.67123,           0.0061774,           0.0014709,          0.00034715,             0.13474,           0.0070734,            0.020217,             0.00208,             0.00208,             0.00208
                  90,             0.06728,            0.015267,           0.0085887,             0.56092,           0.0078843,           0.0016686,          0.00040332,             0.13449,            0.007131,            0.020126,             0.00199,             0.00199,             0.00199
                  91,             0.06771,            0.015106,           0.0086787,             0.56081,           0.0077217,           0.0016103,          0.00039739,             0.13476,           0.0071022,            0.020147,              0.0019,              0.0019,              0.0019
                  92,            0.066242,            0.015024,           0.0086247,             0.56081,           0.0082094,           0.0016014,          0.00038297,             0.13474,           0.0071075,            0.020091,             0.00181,             0.00181,             0.00181
                  93,            0.066168,            0.014851,           0.0086371,             0.67169,           0.0074779,            0.001618,          0.00038369,              0.1347,            0.007148,            0.020129,             0.00172,             0.00172,             0.00172
                  94,            0.065543,            0.014971,           0.0085678,             0.56113,            0.007234,           0.0017028,          0.00040523,             0.13491,           0.0071297,            0.020361,             0.00163,             0.00163,             0.00163
                  95,             0.06587,             0.01494,           0.0085692,              0.5606,            0.006665,           0.0016746,          0.00040199,             0.13478,           0.0071375,            0.020398,             0.00154,             0.00154,             0.00154
                  96,            0.065685,            0.014953,           0.0086527,             0.56026,           0.0069902,           0.0015978,          0.00038671,             0.13468,            0.007165,            0.020431,             0.00145,             0.00145,             0.00145
                  97,            0.064951,            0.014744,           0.0086946,             0.56071,           0.0076404,           0.0017129,          0.00040264,               0.135,           0.0071362,             0.02056,             0.00136,             0.00136,             0.00136
                  98,            0.064229,              0.0148,           0.0084383,             0.56062,           0.0069902,           0.0017075,          0.00041408,               0.135,           0.0071258,            0.020534,             0.00127,             0.00127,             0.00127
                  99,            0.064976,            0.014786,            0.008509,             0.56036,            0.007234,           0.0016582,          0.00038603,             0.13489,           0.0072134,            0.020391,             0.00118,             0.00118,             0.00118
